Date,CR
1996-04,0.0
1996-05,0.0
1996-06,1.4084507042253522
1996-07,2.8169014084507045
1996-08,2.8169014084507045
1996-09,1.3888888888888888
1996-10,2.8169014084507045
1996-11,1.3888888888888888
1996-12,1.3888888888888888
1997-01,0.0
1997-02,0.0
1997-03,0.0
1997-04,0.0
1997-05,0.0
1997-06,1.36986301369863
1997-07,1.36986301369863
1997-08,2.73972602739726
1997-09,2.73972602739726
1997-10,2.73972602739726
1997-11,2.73972602739726
1997-12,0.0
1998-01,0.0
1998-02,-1.3333333333333335
1998-03,-1.3333333333333335
1998-04,-1.3333333333333335
1998-05,-1.3333333333333335
1998-06,1.3513513513513513
1998-07,1.3513513513513513
1998-08,2.7027027027027026
1998-09,2.7027027027027026
1998-10,2.7027027027027026
1998-11,1.3513513513513513
1998-12,1.3333333333333335
1999-01,1.3333333333333335
1999-02,0.0
1999-03,1.3157894736842104
1999-04,1.3157894736842104
1999-05,2.666666666666667
1999-06,2.631578947368421
1999-07,2.631578947368421
1999-08,3.9473684210526314
1999-09,2.5974025974025974
1999-10,2.5974025974025974
1999-11,3.896103896103896
1999-12,2.564102564102564
2000-01,2.564102564102564
2000-02,1.2658227848101267
2000-03,2.5316455696202533
2000-04,2.5316455696202533
2000-05,2.5
2000-06,2.5
2000-07,3.75
2000-08,3.75
2000-09,2.4691358024691357
2000-10,3.7037037037037033
2000-11,2.4390243902439024
2000-12,3.6585365853658534
2001-01,2.4096385542168677
2001-02,3.614457831325301
2001-03,3.614457831325301
2001-04,3.571428571428571
2001-05,3.571428571428571
2001-06,3.5294117647058822
2001-07,3.5294117647058822
2001-08,2.3255813953488373
2001-09,3.488372093023256
2001-10,2.2988505747126435
2001-11,2.2988505747126435
2001-12,2.272727272727273
2002-01,1.1363636363636365
2002-02,1.1363636363636365
2002-03,0.0
2002-04,1.1235955056179776
2002-05,1.1235955056179776
2002-06,1.1111111111111112
2002-07,2.247191011235955
2002-08,2.247191011235955
2002-09,3.3707865168539324
2002-10,3.3333333333333335
2002-11,3.3333333333333335
2002-12,4.395604395604396
2003-01,5.4945054945054945
2003-02,6.593406593406594
2003-03,7.608695652173914
2003-04,8.60215053763441
2003-05,10.75268817204301
2003-06,11.578947368421053
2003-07,12.5
2003-08,14.432989690721648
2003-09,15.151515151515152
2003-10,15.841584158415841
2003-11,16.50485436893204
2003-12,16.9811320754717
2004-01,18.51851851851852
2004-02,18.91891891891892
2004-03,18.421052631578945
2004-04,17.94871794871795
2004-05,16.666666666666664
2004-06,15.32258064516129
2004-07,13.28125
2004-08,11.363636363636363
2004-09,10.37037037037037
2004-10,9.420289855072465
2004-11,9.285714285714286
2004-12,8.391608391608392
2005-01,8.275862068965518
2005-02,7.482993197278912
2005-03,7.38255033557047
2005-04,6.622516556291391
2005-05,6.535947712418301
2005-06,6.451612903225806
2005-07,5.7324840764331215
2005-08,6.329113924050633
2005-09,5.625
2005-10,6.211180124223603
2005-11,5.521472392638037
2005-12,5.454545454545454
2006-01,4.819277108433735
2006-02,4.166666666666666
2006-03,3.5502958579881656
2006-04,1.7543859649122806
2006-05,0.5813953488372093
2006-06,-0.5747126436781609
2006-07,-1.1494252873563218
2006-08,-2.2857142857142856
2006-09,-2.2857142857142856
2006-10,-2.2988505747126435
2006-11,-2.8901734104046244
2006-12,-4.046242774566474
2007-01,-4.651162790697675
2007-02,-5.263157894736842
2007-03,-6.432748538011696
2007-04,-7.0588235294117645
2007-05,-7.738095238095238
2007-06,-8.433734939759036
2007-07,-10.365853658536585
2007-08,-11.728395061728394
2007-09,-13.125
2007-10,-14.556962025316455
2007-11,-15.483870967741936
2007-12,-16.447368421052634
2008-01,-17.006802721088434
2008-02,-17.482517482517483
2008-03,-18.705035971223023
2008-04,-19.25925925925926
2008-05,-19.84732824427481
2008-06,-21.25984251968504
2008-07,-21.311475409836063
2008-08,-22.033898305084744
2008-09,-23.008849557522122
2008-10,-24.770642201834864
2008-11,-25.71428571428571
2008-12,-27.0
2009-01,-28.125
2009-02,-28.26086956521739
2009-03,-26.436781609195403
2009-04,-24.390243902439025
2009-05,-21.794871794871796
2009-06,-17.80821917808219
2009-07,-14.492753623188406
2009-08,-10.606060606060606
2009-09,-7.8125
2009-10,-4.838709677419355
2009-11,-4.918032786885246
2009-12,-3.3333333333333335
2010-01,-1.694915254237288
2010-02,-1.694915254237288
2010-03,-1.694915254237288
2010-04,-1.694915254237288
2010-05,0.0
2010-06,-1.7241379310344827
2010-07,-3.4482758620689653
2010-08,-3.4482758620689653
2010-09,-3.4482758620689653
2010-10,-3.4482758620689653
2010-11,-5.172413793103448
2010-12,-5.263157894736842
2011-01,-3.571428571428571
2011-02,-5.357142857142857
2011-03,-7.142857142857142
2011-04,-8.928571428571429
2011-05,-7.2727272727272725
2011-06,-5.555555555555555
2011-07,-3.7037037037037033
2011-08,-3.7735849056603774
2011-09,-1.9230769230769231
2011-10,0.0
2011-11,0.0
2011-12,1.9607843137254901
2012-01,1.9230769230769231
2012-02,5.88235294117647
2012-03,7.8431372549019605
2012-04,9.803921568627452
2012-05,13.725490196078432
2012-06,15.384615384615385
2012-07,16.9811320754717
2012-08,16.666666666666664
2012-09,18.181818181818183
2012-10,19.642857142857142
2012-11,18.96551724137931
2012-12,20.0
2013-01,20.967741935483872
2013-02,22.22222222222222
2013-03,21.53846153846154
2013-04,19.402985074626866
2013-05,18.84057971014493
2013-06,15.277777777777779
2013-07,12.0
2013-08,10.38961038961039
2013-09,8.860759493670885
2013-10,8.75
2013-11,7.317073170731707
2013-12,6.024096385542169
2014-01,4.761904761904762
2014-02,4.705882352941177
2014-03,3.488372093023256
2014-04,2.2988505747126435
2014-05,2.272727272727273
2014-06,3.4090909090909087
2014-07,4.545454545454546
2014-08,3.3707865168539324
2014-09,3.3707865168539324
2014-10,3.3707865168539324
2014-11,3.3333333333333335
2014-12,3.296703296703297
2015-01,2.1739130434782608
2015-02,3.260869565217391
2015-03,4.3478260869565215
2015-04,4.3478260869565215
2015-05,4.301075268817205
2015-06,4.25531914893617
2015-07,5.319148936170213
2015-08,4.2105263157894735
2015-09,4.166666666666666
2015-10,5.208333333333334
2015-11,5.154639175257731
2015-12,4.081632653061225
