Date,CR
1996-04,-2.7027027027027026
1996-05,-2.7777777777777777
1996-06,-5.405405405405405
1996-07,-5.555555555555555
1996-08,-5.555555555555555
1996-09,-2.857142857142857
1996-10,-8.333333333333332
1996-11,-2.857142857142857
1996-12,-5.714285714285714
1997-01,-2.941176470588235
1997-02,-2.941176470588235
1997-03,-2.941176470588235
1997-04,-3.0303030303030303
1997-05,-5.88235294117647
1997-06,-3.0303030303030303
1997-07,-3.0303030303030303
1997-08,-3.0303030303030303
1997-09,0.0
1997-10,3.125
1997-11,3.125
1997-12,6.25
1998-01,3.125
1998-02,6.25
1998-03,3.0303030303030303
1998-04,3.0303030303030303
1998-05,6.0606060606060606
1998-06,2.941176470588235
1998-07,6.0606060606060606
1998-08,5.88235294117647
1998-09,5.88235294117647
1998-10,8.823529411764707
1998-11,5.714285714285714
1998-12,8.571428571428571
1999-01,8.571428571428571
1999-02,8.333333333333332
1999-03,8.333333333333332
1999-04,5.405405405405405
1999-05,8.108108108108109
1999-06,5.263157894736842
1999-07,7.894736842105263
1999-08,5.128205128205128
1999-09,7.6923076923076925
1999-10,7.6923076923076925
1999-11,5.0
1999-12,7.5
2000-01,4.878048780487805
2000-02,7.317073170731707
2000-03,4.761904761904762
2000-04,7.142857142857142
2000-05,7.142857142857142
2000-06,6.976744186046512
2000-07,6.976744186046512
2000-08,4.545454545454546
2000-09,6.8181818181818175
2000-10,4.444444444444445
2000-11,6.666666666666667
2000-12,4.3478260869565215
2001-01,6.521739130434782
2001-02,6.521739130434782
2001-03,4.25531914893617
2001-04,6.382978723404255
2001-05,4.166666666666666
2001-06,6.25
2001-07,4.081632653061225
2001-08,4.081632653061225
2001-09,6.122448979591836
2001-10,4.0
2001-11,6.0
2001-12,3.9215686274509802
2002-01,5.88235294117647
2002-02,5.88235294117647
2002-03,5.769230769230769
2002-04,5.769230769230769
2002-05,5.660377358490567
2002-06,5.660377358490567
2002-07,5.555555555555555
2002-08,7.4074074074074066
2002-09,5.454545454545454
2002-10,5.454545454545454
2002-11,5.357142857142857
2002-12,5.357142857142857
2003-01,5.263157894736842
2003-02,5.172413793103448
2003-03,6.896551724137931
2003-04,8.620689655172415
2003-05,6.779661016949152
2003-06,8.47457627118644
2003-07,6.666666666666667
2003-08,4.918032786885246
2003-09,4.838709677419355
2003-10,4.761904761904762
2003-11,4.761904761904762
2003-12,3.125
2004-01,4.6875
2004-02,4.6875
2004-03,3.076923076923077
2004-04,1.5151515151515151
2004-05,3.0303030303030303
2004-06,6.0606060606060606
2004-07,7.462686567164178
2004-08,10.44776119402985
2004-09,13.432835820895523
2004-10,16.417910447761194
2004-11,16.176470588235293
2004-12,14.285714285714285
2005-01,12.5
2005-02,12.162162162162163
2005-03,10.526315789473683
2005-04,8.974358974358974
2005-05,7.59493670886076
2005-06,6.25
2005-07,4.938271604938271
2005-08,1.2048192771084338
2005-09,0.0
2005-10,-1.1764705882352942
2005-11,-1.1764705882352942
2005-12,-1.1764705882352942
2006-01,-1.1764705882352942
2006-02,-1.1904761904761905
2006-03,-1.1904761904761905
2006-04,-1.1904761904761905
2006-05,-1.1904761904761905
2006-06,-1.1904761904761905
2006-07,-1.1904761904761905
2006-08,0.0
2006-09,0.0
2006-10,-1.2048192771084338
2006-11,0.0
2006-12,-1.2048192771084338
2007-01,-1.2048192771084338
2007-02,-1.2048192771084338
2007-03,-2.4096385542168677
2007-04,-1.2195121951219512
2007-05,-3.614457831325301
2007-06,-3.6585365853658534
2007-07,-4.878048780487805
2007-08,-6.097560975609756
2007-09,-6.172839506172839
2007-10,-7.4074074074074066
2007-11,-8.75
2007-12,-7.59493670886076
2008-01,-7.6923076923076925
2008-02,-7.792207792207792
2008-03,-7.894736842105263
2008-04,-6.666666666666667
2008-05,-5.47945205479452
2008-06,-6.8493150684931505
2008-07,-5.555555555555555
2008-08,-5.633802816901409
2008-09,-5.714285714285714
2008-10,-5.714285714285714
2008-11,-5.797101449275362
2008-12,-5.88235294117647
2009-01,-5.88235294117647
2009-02,-5.970149253731343
2009-03,-6.0606060606060606
2009-04,-6.0606060606060606
2009-05,-6.153846153846154
2009-06,-4.6875
2009-07,-4.6875
2009-08,-3.1746031746031744
2009-09,-1.6129032258064515
2009-10,0.0
2009-11,1.639344262295082
2009-12,1.639344262295082
2010-01,1.639344262295082
2010-02,0.0
2010-03,0.0
2010-04,-3.225806451612903
2010-05,-3.225806451612903
2010-06,-3.225806451612903
2010-07,-3.225806451612903
2010-08,-3.278688524590164
2010-09,-3.278688524590164
2010-10,-3.3333333333333335
2010-11,-3.3333333333333335
2010-12,-5.0
2011-01,-5.0
2011-02,-3.389830508474576
2011-03,-3.389830508474576
2011-04,-1.7241379310344827
2011-05,-1.7241379310344827
2011-06,-1.7543859649122806
2011-07,-1.7543859649122806
2011-08,-1.7543859649122806
2011-09,-1.7543859649122806
2011-10,-3.508771929824561
2011-11,-3.508771929824561
2011-12,-1.7857142857142856
2012-01,-1.7857142857142856
2012-02,0.0
2012-03,0.0
2012-04,1.8181818181818181
2012-05,1.8181818181818181
2012-06,3.6363636363636362
2012-07,3.6363636363636362
2012-08,3.571428571428571
2012-09,3.571428571428571
2012-10,5.357142857142857
2012-11,5.357142857142857
2012-12,3.508771929824561
2013-01,3.508771929824561
2013-02,1.7241379310344827
2013-03,3.4482758620689653
2013-04,1.694915254237288
2013-05,3.389830508474576
2013-06,3.389830508474576
2013-07,3.389830508474576
2013-08,3.389830508474576
2013-09,1.6666666666666667
2013-10,0.0
2013-11,0.0
2013-12,0.0
2014-01,1.639344262295082
2014-02,1.639344262295082
2014-03,0.0
2014-04,1.6666666666666667
2014-05,0.0
2014-06,1.639344262295082
2014-07,1.6129032258064515
2014-08,1.6129032258064515
2014-09,3.278688524590164
2014-10,3.278688524590164
2014-11,3.278688524590164
2014-12,1.6129032258064515
2015-01,0.0
2015-02,0.0
2015-03,0.0
2015-04,1.5873015873015872
2015-05,1.5873015873015872
2015-06,1.5873015873015872
2015-07,1.5873015873015872
2015-08,3.1746031746031744
2015-09,3.1746031746031744
2015-10,3.125
2015-11,3.125
2015-12,4.6875
2016-01,6.25
2016-02,6.153846153846154
2016-03,6.153846153846154
2016-04,6.0606060606060606
2016-05,7.575757575757576
2016-06,5.970149253731343
2016-07,5.88235294117647
2016-08,5.797101449275362
2016-09,7.246376811594203
2016-10,7.142857142857142
2016-11,5.633802816901409
2016-12,7.042253521126761
2017-01,6.944444444444445
2017-02,6.8493150684931505
