Date,CR
1996-04,0.0
1996-05,0.819672131147541
1996-06,1.6528925619834711
1996-07,2.479338842975207
1996-08,2.479338842975207
1996-09,3.3057851239669422
1996-10,3.3057851239669422
1996-11,4.132231404958678
1996-12,4.098360655737705
1997-01,5.737704918032787
1997-02,7.377049180327869
1997-03,8.19672131147541
1997-04,9.01639344262295
1997-05,8.94308943089431
1997-06,9.75609756097561
1997-07,10.483870967741936
1997-08,11.29032258064516
1997-09,11.200000000000001
1997-10,12.8
1997-11,13.492063492063492
1997-12,13.385826771653544
1998-01,13.178294573643413
1998-02,12.213740458015266
1998-03,12.878787878787879
1998-04,12.781954887218044
1998-05,12.686567164179104
1998-06,12.592592592592592
1998-07,11.678832116788321
1998-08,11.594202898550725
1998-09,12.23021582733813
1998-10,11.347517730496454
1998-11,10.48951048951049
1998-12,11.11111111111111
1999-01,10.95890410958904
1999-02,10.884353741496598
1999-03,10.738255033557047
1999-04,10.666666666666668
1999-05,11.258278145695364
1999-06,11.18421052631579
1999-07,11.76470588235294
1999-08,12.337662337662337
1999-09,11.538461538461538
1999-10,12.101910828025478
1999-11,12.658227848101266
1999-12,13.125
2000-01,12.962962962962962
2000-02,12.883435582822086
2000-03,12.727272727272727
2000-04,13.253012048192772
2000-05,13.690476190476192
2000-06,13.609467455621301
2000-07,13.450292397660817
2000-08,13.294797687861271
2000-09,13.793103448275861
2000-10,13.636363636363635
2000-11,14.04494382022472
2000-12,13.259668508287293
2001-01,13.114754098360656
2001-02,13.586956521739129
2001-03,13.440860215053762
2001-04,13.297872340425531
2001-05,12.56544502617801
2001-06,13.020833333333334
2001-07,12.886597938144329
2001-08,13.26530612244898
2001-09,13.636363636363635
2001-10,13.5
2001-11,13.30049261083744
2001-12,13.658536585365855
2002-01,14.009661835748794
2002-02,14.354066985645932
2002-03,14.691943127962084
2002-04,15.023474178403756
2002-05,15.348837209302326
2002-06,16.129032258064516
2002-07,17.35159817351598
2002-08,17.56756756756757
2002-09,18.666666666666668
2002-10,20.26431718061674
2002-11,21.304347826086957
2002-12,21.888412017167383
2003-01,23.30508474576271
2003-02,25.10460251046025
2003-03,27.27272727272727
2003-04,29.795918367346943
2003-05,32.25806451612903
2003-06,33.730158730158735
2003-07,34.24124513618677
2003-08,34.86590038314176
2003-09,33.70786516853933
2003-10,32.234432234432234
2003-11,30.46594982078853
2003-12,28.87323943661972
2004-01,26.804123711340207
2004-02,24.08026755852843
2004-03,21.1038961038961
2004-04,17.61006289308176
2004-05,14.329268292682926
2004-06,11.869436201780417
2004-07,9.565217391304348
2004-08,7.954545454545454
2004-09,6.722689075630252
2004-10,6.094182825484765
2004-11,5.769230769230769
2004-12,5.737704918032787
2005-01,5.420054200542006
2005-02,5.660377358490567
2005-03,5.630026809651475
2005-04,5.614973262032086
2005-05,5.6000000000000005
2005-06,5.039787798408488
2005-07,4.761904761904762
2005-08,3.9473684210526314
2005-09,3.674540682414698
2005-10,2.8720626631853787
2005-11,2.0779220779220777
2005-12,1.550387596899225
2006-01,0.7712082262210797
2006-02,-0.25510204081632654
2006-03,-1.2690355329949239
2006-04,-2.278481012658228
2006-05,-3.2828282828282833
2006-06,-4.292929292929292
2006-07,-5.303030303030303
2006-08,-6.075949367088607
2006-09,-7.341772151898734
2006-10,-8.121827411167512
2006-11,-9.16030534351145
2006-12,-10.432569974554708
2007-01,-11.479591836734695
2007-02,-12.787723785166241
2007-03,-13.624678663239074
2007-04,-13.989637305699482
2007-05,-14.099216710182768
2007-06,-13.984168865435356
2007-07,-13.333333333333334
2007-08,-12.668463611859837
2007-09,-11.748633879781421
2007-10,-10.773480662983426
2007-11,-9.523809523809524
2007-12,-8.238636363636363
2008-01,-6.9164265129683
2008-02,-5.278592375366569
2008-03,-4.166666666666666
2008-04,-3.614457831325301
2008-05,-3.343465045592705
2008-06,-2.7607361963190185
2008-07,-2.769230769230769
2008-08,-2.4691358024691357
2008-09,-1.8575851393188854
2008-10,-1.5479876160990713
2008-11,-0.9287925696594427
2008-12,-0.6191950464396285
2009-01,-0.30959752321981426
2009-02,-0.30959752321981426
2009-03,-0.3105590062111801
2009-04,0.625
2009-05,1.5723270440251573
2009-06,2.2082018927444795
2009-07,2.5316455696202533
2009-08,2.5316455696202533
2009-09,1.8927444794952681
2009-10,1.257861635220126
2009-11,0.0
2009-12,-0.9345794392523363
2010-01,-1.5527950310559007
2010-02,-1.8633540372670807
2010-03,-1.8691588785046727
2010-04,-2.484472049689441
2010-05,-3.0959752321981426
2010-06,-3.3950617283950617
2010-07,-3.3950617283950617
2010-08,-4.012345679012346
2010-09,-4.024767801857585
2010-10,-4.037267080745342
2010-11,-3.4375000000000004
2010-12,-2.20125786163522
2011-01,-1.8927444794952681
2011-02,-1.5822784810126582
2011-03,-0.9523809523809524
2011-04,0.0
2011-05,0.6389776357827476
2011-06,0.9584664536741214
2011-07,1.5974440894568689
2011-08,2.8938906752411575
2011-09,4.193548387096775
2011-10,5.501618122977346
2011-11,6.796116504854369
2011-12,7.07395498392283
2012-01,8.360128617363344
2012-02,9.967845659163988
2012-03,11.858974358974358
2012-04,13.375796178343949
2012-05,14.920634920634921
2012-06,16.77215189873418
2012-07,17.29559748427673
2012-08,17.8125
2012-09,17.956656346749224
2012-10,17.484662576687114
2012-11,16.363636363636363
2012-12,15.315315315315313
2013-01,14.540059347181009
2013-02,13.450292397660817
2013-03,11.74785100286533
2013-04,9.831460674157304
2013-05,8.011049723756907
2013-06,5.691056910569105
2013-07,4.557640750670242
2013-08,3.4482758620689653
2013-09,2.6246719160104988
2013-10,2.3498694516971277
2013-11,2.34375
2013-12,2.604166666666667
2014-01,2.33160621761658
2014-02,2.3195876288659796
2014-03,2.564102564102564
2014-04,2.813299232736573
2014-05,3.324808184143223
2014-06,4.102564102564102
2014-07,4.358974358974359
2014-08,4.871794871794872
2014-09,5.3708439897698215
