Date,CR
1996-04,3.125
1996-05,3.125
1996-06,3.125
1996-07,3.125
1996-08,6.25
1996-09,6.25
1996-10,9.375
1996-11,9.375
1996-12,6.25
1997-01,12.903225806451612
1997-02,12.903225806451612
1997-03,12.903225806451612
1997-04,12.903225806451612
1997-05,12.903225806451612
1997-06,16.129032258064516
1997-07,16.129032258064516
1997-08,15.625
1997-09,15.625
1997-10,15.625
1997-11,15.625
1997-12,12.121212121212121
1998-01,12.5
1998-02,12.5
1998-03,12.5
1998-04,12.121212121212121
1998-05,12.121212121212121
1998-06,12.121212121212121
1998-07,15.151515151515152
1998-08,11.76470588235294
1998-09,11.76470588235294
1998-10,8.571428571428571
1998-11,8.571428571428571
1998-12,11.76470588235294
1999-01,5.714285714285714
1999-02,5.714285714285714
1999-03,5.714285714285714
1999-04,5.714285714285714
1999-05,5.714285714285714
1999-06,2.7777777777777777
1999-07,5.555555555555555
1999-08,2.7027027027027026
1999-09,2.7027027027027026
1999-10,2.7027027027027026
1999-11,2.7027027027027026
1999-12,2.7027027027027026
2000-01,2.7777777777777777
2000-02,2.7777777777777777
2000-03,2.7777777777777777
2000-04,0.0
2000-05,2.7027027027027026
2000-06,2.7027027027027026
2000-07,2.631578947368421
2000-08,2.631578947368421
2000-09,2.631578947368421
2000-10,2.631578947368421
2000-11,2.631578947368421
2000-12,2.631578947368421
2001-01,8.108108108108109
2001-02,8.108108108108109
2001-03,8.108108108108109
2001-04,8.108108108108109
2001-05,8.108108108108109
2001-06,5.405405405405405
2001-07,2.631578947368421
2001-08,2.631578947368421
2001-09,5.263157894736842
2001-10,7.894736842105263
2001-11,7.894736842105263
2001-12,7.894736842105263
2002-01,8.108108108108109
2002-02,8.108108108108109
2002-03,8.108108108108109
2002-04,8.108108108108109
2002-05,5.263157894736842
2002-06,7.894736842105263
2002-07,7.6923076923076925
2002-08,7.6923076923076925
2002-09,7.6923076923076925
2002-10,7.6923076923076925
2002-11,10.256410256410255
2002-12,12.82051282051282
2003-01,12.5
2003-02,15.0
