Date,CR
1996-04,-3.9215686274509802
1996-05,-4.0
1996-06,-4.0
1996-07,-4.0
1996-08,-4.0
1996-09,-6.0
1996-10,-6.0
1996-11,-4.081632653061225
1996-12,-6.0
1997-01,-6.0
1997-02,-6.0
1997-03,-6.0
1997-04,-6.0
1997-05,-6.122448979591836
1997-06,-6.122448979591836
1997-07,-6.122448979591836
1997-08,-6.122448979591836
1997-09,-6.122448979591836
1997-10,-6.122448979591836
1997-11,-6.122448979591836
1997-12,-4.081632653061225
1998-01,-4.081632653061225
1998-02,-2.0408163265306123
1998-03,-2.0408163265306123
1998-04,-2.0408163265306123
1998-05,2.083333333333333
1998-06,2.083333333333333
1998-07,2.083333333333333
1998-08,2.083333333333333
1998-09,4.25531914893617
1998-10,4.25531914893617
1998-11,4.25531914893617
1998-12,6.382978723404255
1999-01,6.382978723404255
1999-02,6.382978723404255
1999-03,6.382978723404255
1999-04,6.382978723404255
1999-05,8.695652173913043
1999-06,6.521739130434782
1999-07,6.521739130434782
1999-08,6.521739130434782
1999-09,8.695652173913043
1999-10,8.695652173913043
1999-11,8.695652173913043
1999-12,6.382978723404255
2000-01,8.51063829787234
2000-02,8.333333333333332
2000-03,8.333333333333332
2000-04,8.333333333333332
2000-05,6.122448979591836
2000-06,8.16326530612245
2000-07,8.16326530612245
2000-08,8.16326530612245
2000-09,8.16326530612245
2000-10,10.204081632653061
2000-11,12.244897959183673
2000-12,12.0
2001-01,14.000000000000002
2001-02,14.000000000000002
2001-03,16.0
2001-04,18.0
2001-05,20.0
2001-06,22.448979591836736
2001-07,26.53061224489796
2001-08,28.57142857142857
2001-09,30.0
2001-10,32.0
2001-11,34.0
2001-12,38.0
2002-01,39.21568627450981
2002-02,40.38461538461539
2002-03,46.15384615384615
2002-04,51.92307692307693
2002-05,57.692307692307686
2002-06,60.37735849056604
2002-07,66.0377358490566
2002-08,71.69811320754717
2002-09,75.47169811320755
2002-10,77.77777777777779
2002-11,78.18181818181819
2002-12,78.57142857142857
2003-01,80.7017543859649
2003-02,84.21052631578947
2003-03,84.48275862068965
2003-04,86.4406779661017
2003-05,90.0
2003-06,98.33333333333333
2003-07,98.38709677419355
2003-08,104.76190476190477
2003-09,107.6923076923077
2003-10,113.63636363636364
2003-11,117.91044776119404
2003-12,120.28985507246377
2004-01,121.12676056338027
2004-02,121.91780821917808
2004-03,119.73684210526316
2004-04,116.45569620253164
2004-05,112.19512195121952
2004-06,109.41176470588236
2004-07,105.68181818181819
2004-08,102.19780219780219
2004-09,100.0
2004-10,94.79166666666666
2004-11,90.81632653061224
2004-12,86.0
2005-01,79.6116504854369
2005-02,76.19047619047619
2005-03,71.02803738317756
2005-04,65.45454545454545
2005-05,57.89473684210527
2005-06,48.739495798319325
2005-07,41.46341463414634
2005-08,34.10852713178294
2005-09,26.666666666666668
2005-10,19.858156028368796
2005-11,14.383561643835616
2005-12,8.552631578947368
2006-01,3.821656050955414
2006-02,-1.2345679012345678
2006-03,-5.389221556886228
2006-04,-8.771929824561402
2006-05,-11.494252873563218
2006-06,-14.606741573033707
2006-07,-17.12707182320442
2006-08,-19.565217391304348
2006-09,-21.50537634408602
2006-10,-22.994652406417114
2006-11,-24.598930481283425
2006-12,-25.268817204301076
2007-01,-25.945945945945947
2007-02,-27.027027027027028
2007-03,-27.322404371584703
2007-04,-28.021978021978022
2007-05,-28.333333333333332
2007-06,-28.24858757062147
2007-07,-29.310344827586203
2007-08,-30.63583815028902
2007-09,-30.994152046783626
2007-10,-31.952662721893493
2007-11,-31.736526946107784
2007-12,-31.515151515151512
2008-01,-31.28834355828221
2008-02,-30.0
2008-03,-29.746835443037973
2008-04,-30.128205128205128
2008-05,-30.519480519480517
2008-06,-30.263157894736842
2008-07,-28.666666666666668
2008-08,-27.7027027027027
2008-09,-26.71232876712329
2008-10,-26.38888888888889
2008-11,-25.53191489361702
2008-12,-24.46043165467626
2009-01,-24.087591240875913
2009-02,-24.444444444444443
2009-03,-23.308270676691727
2009-04,-21.374045801526716
2009-05,-20.155038759689923
2009-06,-18.89763779527559
2009-07,-17.073170731707318
2009-08,-16.666666666666664
2009-09,-15.254237288135593
2009-10,-12.173913043478262
2009-11,-11.403508771929824
2009-12,-10.619469026548673
2010-01,-9.821428571428571
2010-02,-9.821428571428571
2010-03,-9.90990990990991
2010-04,-8.256880733944955
2010-05,-6.5420560747663545
2010-06,-6.60377358490566
2010-07,-7.476635514018691
2010-08,-6.5420560747663545
2010-09,-6.5420560747663545
2010-10,-4.716981132075472
2010-11,-1.9047619047619049
2010-12,-0.9523809523809524
2011-01,0.9615384615384616
2011-02,2.941176470588235
2011-03,3.9215686274509802
2011-04,4.854368932038835
2011-05,6.796116504854369
2011-06,7.766990291262135
2011-07,9.803921568627452
2011-08,13.0
2011-09,16.0
2011-10,15.841584158415841
2011-11,17.82178217821782
2011-12,20.792079207920793
2012-01,22.772277227722775
2012-02,24.752475247524753
2012-03,27.0
2012-04,28.999999999999996
2012-05,28.999999999999996
2012-06,31.313131313131315
2012-07,33.33333333333333
2012-08,34.0
2012-09,34.0
2012-10,30.693069306930692
2012-11,27.184466019417474
2012-12,25.0
2013-01,22.857142857142858
2013-02,20.952380952380953
2013-03,17.92452830188679
2013-04,12.962962962962962
2013-05,10.0
2013-06,7.207207207207207
2013-07,4.464285714285714
2013-08,2.6548672566371683
2013-09,-0.8620689655172413
2013-10,-1.7094017094017095
2013-11,-3.361344537815126
2013-12,-5.737704918032787
2014-01,-7.258064516129033
2014-02,-7.936507936507936
2014-03,-7.086614173228346
2014-04,-5.426356589147287
2014-05,-3.875968992248062
2014-06,-2.307692307692308
2014-07,-2.272727272727273
2014-08,-1.4925373134328357
2014-09,0.0
2014-10,2.272727272727273
2014-11,3.0534351145038165
2014-12,4.615384615384616
2015-01,6.2015503875969
2015-02,9.448818897637794
2015-03,13.600000000000001
2015-04,17.21311475409836
2015-05,19.00826446280992
2015-06,21.008403361344538
2015-07,23.076923076923077
2015-08,25.0
2015-09,28.695652173913043
2015-10,29.565217391304348
2015-11,31.30434782608696
2015-12,32.17391304347826
2016-01,33.04347826086956
2016-02,33.62068965517241
2016-03,33.05084745762712
2016-04,29.508196721311474
2016-05,29.03225806451613
2016-06,27.559055118110237
2016-07,27.906976744186046
2016-08,25.757575757575758
2016-09,23.134328358208954
predictions,25.321510635526167
