zipcode,prediction
89108,9.11198127559877
93722,3.0680112444205268
85281,2.982435468327288
87111,1.1644610249502776
48180,7.139624857623395
94533,2.9178654916597067
43081,2.46973475658874
43055,1.6464849415855973
95608,2.3712964582360585
44060,2.7938261952996912
11238,0.6782249656008911
85364,2.828497868670568
11385,3.10590416464611
80013,1.5761004445239921
77459,2.0199662251355326
33024,3.818279415425617
91709,1.1260780607504448
43123,3.713990467102298
20906,1.6705504043422266
90066,-0.6763093472411532
78577,3.083231019950703
98012,3.0085622120298474
76028,4.221117111257962
14850,-1.906976124802361
34787,3.4545765832059683
33908,0.6538049162849604
02148,3.0901619535088116
65807,5.669038509682086
33647,1.5536034402151526
76063,2.195062893500208
44256,2.946328931716801
11373,3.300384973985704
79938,2.6841846253536046
60620,2.0820228097566478
95823,1.9480119637750375
92677,1.05382542387787
30040,3.372326992883674
75056,2.8557419794611008
33009,2.2512809667107936
45011,3.704456341173401
06902,-0.9005438725381985
27410,3.1673151245647366
89121,8.422757050726636
10028,1.4404274861482302
92345,4.1568840438420205
92804,1.3082770236087522
07302,-1.0180773448675937
65203,2.2384006101835627
27587,1.81611836650959
47906,2.05523319473472
08753,2.424818229415827
92336,2.948101387777653
92126,1.9402504643212368
60634,2.2550134603785192
30188,2.999568782970167
46307,3.2718257584784336
75228,8.16169785994569
27406,2.8406888226764844
98103,-0.7323624624820064
77450,1.6879170101153906
99301,2.9237749978589624
77845,2.6327860173319735
20011,3.3454335592662945
90019,2.6969924592623444
60016,1.103654384235623
43130,2.7642136191568616
76244,2.7553221537606554
28314,0.7161259178433772
27610,4.460009894997111
77095,1.1265729580422206
87120,2.150758454574336
92503,2.7476849242461245
91911,2.0676752799677764
21740,3.398084002301193
94536,5.020966621612804
40475,2.4858067265955315
07002,4.654195163961998
90280,1.058701007982127
28078,1.0107945711180335
23320,1.5279922110744557
43230,2.798385933322302
22191,0.7752087992885917
89117,5.204784183834711
19111,3.430661956106209
34135,0.9230685177953019
46227,5.8669013879592935
92592,1.4576703565512468
11236,4.319877378160466
10027,1.9377574752205031
91730,2.3462394728428855
30080,3.2519344543813675
74012,1.6271189392760774
21117,1.68307717083485
95747,0.8330975479487587
32244,3.979334572582479
90201,1.6311896404226698
92109,1.35288438804694
30052,3.2931158674705348
30041,1.9834728152183652
92101,0.4155557517395824
32822,4.579171417761979
34711,2.7884041347081334
32218,5.013764511528254
07093,1.3812830748536071
90004,3.692961253266846
33186,2.4004348760135468
32256,1.2950845612585329
30062,1.992650023505455
78641,1.6349536371380557
90706,-0.16219472326278928
60626,-0.38221481613371866
48103,3.2498569192267315
30331,8.073338605259794
02155,2.901993907662874
75217,5.76762595847039
10701,4.430431275693919
38401,4.1214048321518915
33012,5.355242232026572
91342,1.8379110523586746
92335,2.6111968403425925
37130,3.038430966109398
95123,4.496935235449926
60649,-4.882784364327882
11372,4.89626248615635
43026,2.071741709411808
80634,3.168069537495523
27834,1.714264101142138
89052,3.8978627149596665
92021,0.5822254357301048
29072,2.3043560061425756
93065,1.1032104267141931
23454,1.4352307669628723
22193,0.9736035721065608
75206,2.0207717601734183
45840,4.488763300934719
44130,2.222493231971372
48185,3.03071337318924
75035,-0.2632285878793267
33063,4.26886631520448
27858,2.991444860586892
92627,2.3878497049481124
33064,6.767866558352469
32174,2.349522647776257
02360,1.1493731962977036
30022,0.8829522146500108
23666,4.118974222244568
20878,0.3612285919922018
72401,-1.731546151474099
85705,2.7216496388525515
87121,3.7749921012727974
11218,5.449242065789567
20019,2.299645889855303
90011,3.8634840723145993
33027,2.1099743735392664
11223,2.8651549935386837
34953,3.3592760916853805
08831,0.7601507357306697
43701,1.2333462107245614
90027,1.5397313910510988
90025,1.550190628229609
44077,3.5101449430763916
10021,-0.04164234548425716
91710,2.676355038437917
20147,0.6980366291942608
94544,2.718059685842624
77082,3.3143774457593675
60616,3.4450886940960466
19124,6.867479706893584
43228,1.6274445367525276
55901,2.860034542060057
97402,3.7938722959287583
33313,6.986079792889721
30004,1.550667129220966
95051,4.468369236186144
30127,5.508758845624431
35242,0.8264611352763503
75150,4.945024247255454
23452,0.6831857157897001
90731,0.8000528178317993
77840,5.222973649162701
91335,1.498586687397737
93727,2.1768335686193367
71913,1.2876720709721674
80015,1.8667577040177186
29464,2.203572882029188
27713,1.8668184185691958
80525,2.2412195012943057
43068,4.390005597250261
37128,2.1333283647789205
32225,2.72531143129852
95687,2.409181155761372
27284,1.4589425308498931
63123,2.806428782747811
40601,0.6720951626090643
85251,4.098398669748957
60622,-1.1756827273819288
42101,4.52310840992041
93536,2.4706114582512937
78501,5.749716264652353
93550,2.9279508054869154
23223,3.2642335577293817
33319,5.853350240654365
21215,11.13319191877377
11208,3.8522968888987217
73160,1.963291773139735
77007,1.2616607597067477
94509,4.15141384856213
98115,-0.7865284272479143
77057,0.5210726224924904
32828,3.261782831989425
89123,4.6691244534366065
07087,4.427800927863809
60615,0.04595588894374075
30135,5.168226357327371
93535,3.8897032045867608
27703,3.668762288753407
23451,1.697832230021127
14221,2.420311561699463
19446,1.4416171304905743
98682,2.854901021114892
76116,3.53458886578143
89031,6.391248069321524
94122,4.32411690414047
21122,2.5159415301661427
93306,3.017752199767054
11225,0.28508543758344895
78249,3.2609703571207165
33321,2.5883650324671494
95758,1.4901079597846436
37064,1.672386899105012
60641,-0.8801766791226662
75043,4.556389884009522
14580,-0.22369612195533994
60453,1.6417819665507332
19020,1.6805999892881527
60660,-1.7940553952886502
11204,1.2387294842743786
93257,3.360332461668704
19720,-2.726940533042935
27707,2.9089464562433314
66061,4.297779888886521
19120,2.276884101184489
31419,2.642709313941441
29445,2.357465370980754
93274,2.268913411106679
33467,2.5048286248847704
93307,5.79861635628142
95035,6.223337588999361
77521,2.641936363448532
21222,3.913352685750781
85282,3.2621748964818957
22204,0.5164049331993927
20874,1.2414276429042237
93309,2.5201052406894293
93230,2.4931188196258764
11219,-0.09473204154289849
37122,2.318687258966759
75002,0.7824485531235562
92630,1.3940406432053596
94541,1.7347338458299908
46143,3.8450621129108242
60056,-0.05872370275816241
29223,3.3026020164998258
90802,2.301514322551454
98133,1.6386557348802349
33157,4.390574161603425
32246,2.680782261764196
29681,2.5257451260266306
94538,4.901332696585495
95076,2.3381604795995936
31088,4.935546164487608
85142,3.736207238049416
28216,4.863924868846932
28601,4.971057250376891
11213,8.20031775033734
37167,3.4903683560196566
30253,2.875867031347087
32792,4.671932223606173
78758,2.889426349476585
20020,2.271842845085935
31907,10.986085507435122
38655,1.9240101810490449
36117,0.9335828110057636
90631,1.6896124366675207
99208,3.6688419281468674
48823,2.219875582157596
37066,4.099742280870874
63021,0.39956190774274
92647,1.7865242953775657
98122,1.2107359044329475
32608,2.456042692046543
27705,3.198449976555307
11368,3.1243312615615046
77083,3.0667397510839987
28205,2.935336696372789
29485,3.2189986561774875
15301,0.6745021113758786
33511,2.9819584772467476
85345,3.197181433805267
94513,3.105335517553894
75211,7.361373143521387
06516,2.654930530837257
17331,2.3763982021850243
92154,1.7226965552067612
92104,1.4845799549152923
87124,2.2249013940205544
97045,3.677141397008076
78251,2.9025825749609044
92115,1.4596624891231464
30263,6.230068144071903
63129,0.8619815805428779
32765,2.602413161238144
85204,4.129902455704825
37040,3.479698707563103
01960,2.0115855087957026
21224,1.270395021761684
85022,3.223296499702065
78741,5.419860190829439
89110,8.542133182264422
11203,7.450939883450895
20852,0.09018686277868893
34293,2.3410474129583747
30066,2.8654942230525418
28215,4.768967858316788
74133,0.9496448765376913
92646,2.028231547305692
94587,3.6626711454236913
11220,2.9043736250305674
27519,1.9510133398553968
95355,0.941760237205908
10031,0.44151766234644174
83301,4.539034486372271
33458,2.602831677636587
94568,0.8850985854166582
21061,2.229155170335138
77346,1.2144215580607103
59901,6.2681530539019965
98632,14.150076556009633
97401,3.7879595972694355
89148,6.290021462092509
37027,1.3462465272964872
29579,3.928894138184333
37421,2.2969282046437964
60148,0.582927076194869
42701,2.4253119438348376
92376,3.9262739265014437
95670,2.627141076256983
19134,12.956848918669378
11216,3.1943140751797223
23322,1.503935113256497
28227,4.407095534784936
95014,3.306069219969898
43229,4.006743359444818
19067,1.0375542831746465
60608,5.5622603997778
45044,4.213559270115724
79924,2.22254685786427
38305,2.766109500410736
92620,1.6688345975662797
33414,2.0980531882810505
28210,1.223989139542083
85008,7.717122659083203
92105,1.2333912383184025
45013,5.2980351872725615
89103,9.629597147268546
37129,2.3257721108682627
33433,0.46258274634792335
55124,2.0614508767475446
30101,3.8987601092345043
94080,4.508895475882638
32825,4.116015523597353
78664,3.4878597421061874
89074,5.748238375891102
14094,4.093242484747861
92122,2.4943235453942663
20910,0.7427303807620603
77375,0.4716313624882713
27265,3.2651664491340293
47150,4.96471285830786
23455,1.241969709865785
41042,3.7933216648970722
12180,1.8835093873051416
33015,2.3047753508287845
78254,1.8965340079292363
78753,4.15681596619842
30047,4.16459588621613
96706,1.320092177372074
92648,2.3884390628399967
08759,2.848247896077379
53704,3.0785325085231436
32303,1.66212172137868
48439,3.610541731822079
94112,5.175339721703014
07047,4.4351450146616385
98208,2.7324087832352317
78759,2.4608776024727668
95648,1.6919418294944557
95112,7.064080065358899
10014,0.7557412144530968
84404,7.886974466237777
76179,3.290375158378928
19148,3.8230038381304734
33463,5.77722712649014
94087,3.212943971401053
07305,1.043859008596653
27407,3.2581608975372003
90640,1.0802399426440328
83646,6.061070727973241
39759,2.2434707978760486
33141,0.14765643110738724
77070,3.8080053640201372
20904,1.113246574852771
01201,1.906726015869465
75204,1.8494795706385865
02135,2.1746828223908174
32771,3.966340520372426
02151,4.480766280961686
53711,2.7395764103929494
19131,3.765008013794403
95125,3.9083375353807055
92130,0.8723710200819337
33436,2.9182733292280396
11354,3.2497218242396935
75070,1.1730509141206942
89147,5.77069494423967
08873,1.8550391361978527
54601,2.002542301467085
30075,0.3133527872424178
75034,2.063647033078687
78209,1.6090098215280257
90036,0.7886122509600565
97124,2.3766308847787294
98034,0.43913737033568706
33021,2.521254971965508
06511,2.385111473558596
96815,0.23476345633938883
33324,3.5156644816306075
22407,0.26306373467706445
85255,1.2496779778735858
59102,0.9051930948918974
45140,2.7483141400699305
34668,5.090643686015564
92562,1.447457291639449
02780,1.784210135613001
76137,4.122381497286783
43302,3.361973460620157
30067,3.9804935605740006
92117,2.4501144151134526
73013,0.10636491904832257
63301,4.203640701258103
22201,0.1786483112286995
60004,-1.9498682589236502
85201,3.592321421525673
94806,4.1366185276766165
17601,1.8309294287183346
29483,3.7676961881519286
08527,0.8140922241863657
92563,2.1730963879467953
29588,4.035562476858606
79424,0.5031245783042941
22192,0.8102437937733589
80219,2.753236948646223
92128,1.458669750418385
19711,-2.6644247405617962
75098,2.1910656372137485
91801,2.0455434622500634
48066,7.719694204947506
85383,1.2065023293485408
78748,3.0399733764089305
19144,-1.1309721128142716
83709,6.5744136448657295
07728,1.519144624867402
91331,1.8980948079839155
94591,4.109033376849035
30907,2.306838624066806
19380,1.8203921069676607
28025,3.3245371057004807
94086,4.372559482486221
19702,-2.779558191708304
30144,2.429433884446296
33023,6.613239670961362
32839,6.311620718523742
72034,1.775028701421323
38654,8.883868874673654
23456,1.0008769870623309
61761,3.7648166538093095
45424,4.312814242510867
78223,4.384440873456736
45040,1.6238675254742072
90042,2.6108473440901223
27106,2.292028534183685
28540,2.866011261882247
80016,1.0385993651660401
76051,1.629370753042008
92020,0.6904753417919177
94553,1.9340213466417913
97504,3.2574521295940233
78520,2.217984878895498
93308,3.671953960873368
23112,2.2505580764672675
10466,2.9790738595053643
92882,2.0417279796910117
27603,3.215828530008892
34748,3.622497874854096
29229,1.959471892341461
78253,1.1453456557129302
94015,2.8449974673994296
85351,3.2376862059285614
24060,3.099716872602377
32137,3.1031716010210495
92399,3.3754764533432544
98225,5.481577255350735
75115,4.72670697675834
97206,0.24589092848347102
60402,1.871893345040235
84015,10.977378087780343
21218,2.4612450362059217
77373,2.3715809312582508
07055,8.627816789474446
33308,3.5028505224829685
33312,4.814965714192696
11374,1.5131870612538783
33437,0.7858200987341808
92201,3.3473321141142547
78228,5.425725099293879
73505,2.2982036149578935
33578,2.122780930812695
27529,3.3405360070391827
65202,2.039989529921636
07003,3.6557703977704197
75093,2.289684412202062
60638,2.019248277292383
22030,1.3579767459121697
99336,10.073913079014792
30319,0.07127101715304623
38016,3.797076994238913
19382,2.3675423037990533
44646,4.482932940771617
30114,3.8494214030165015
80538,2.4447059456939924
92056,0.5898680270848096
95008,4.049227012575318
10036,-3.3862184210581106
79109,2.3345143775540755
36695,1.6871448944978105
97405,2.515261781654428
78230,2.431955785591379
48187,1.757164518812221
92704,2.1343485480347626
19145,2.5187234348872556
95350,1.6535011475509462
34698,3.7061643900045356
63303,3.2168828213341225
28645,2.4260119927540824
34997,3.1154374749230183
07306,3.0914941700757135
60639,0.8109296874291307
63366,4.001763563536397
92618,2.1068188795158527
06810,2.2383104618662397
92071,1.5633814897269724
27606,2.1738414572945017
08021,7.036529358185423
45069,2.8405158767019687
19146,1.502113534255494
78045,0.8883007666156957
39503,7.612884275901602
96797,1.1482837010139808
21206,6.224340742808323
33914,2.802896991255717
92024,1.0193305169285778
27405,4.137227686628455
56001,2.763049274166751
28546,3.5137514492370556
92656,1.5733216621322035
92805,2.085835372191423
10473,5.332152483537526
33418,1.7789440564278471
97702,3.9565989858984842
34952,4.131565681155726
37043,2.8818149252276077
95624,1.5453113167776615
92553,3.0415039620687505
75068,1.8534635830787594
22003,0.3122259884136821
89119,9.8525027674422
46032,3.4972044677656324
61265,4.2628865185434375
23225,3.183960405081044
85326,3.323315814698394
32068,4.702056489814023
10940,5.301137036809516
80504,2.976746671430327
92509,2.9148415634846563
85374,2.224656445987458
75007,3.0276025164001092
75071,0.713388354419785
78550,4.521702698788312
04401,2.635008919155264
36830,2.731913407942831
96720,2.5093178491431365
30606,3.6187089977350935
45238,3.8468066059177737
11210,3.0695359887309683
44124,2.0568749556262644
27616,3.430768830549839
92626,1.270886883529921
12550,6.20311273444635
29720,5.42042438301286
90006,2.890137463552354
63116,3.682643530437348
33065,4.188997089930529
96817,0.6297680718860008
89129,6.101436055514745
92880,2.0135389027045427
75040,5.443119947698676
92253,2.1003279137285746
78542,4.170271791951381
85254,1.5088693303591805
85205,2.4866019393544336
60073,2.4937075222380694
23185,1.1888028900682053
78640,1.5840661505295675
19320,1.3577404639245445
29607,7.432584688004984
77386,1.5530040856975529
80020,2.808229763207403
78258,1.4305744546167727
33810,3.2917806551885764
27613,2.2324223029760564
20850,0.42309139314783245
87109,2.7865877566208077
20774,1.0856886550515874
34221,2.601722180589255
27526,2.3731130025251765
21228,2.4408000295642074
48044,2.542532858515349
60630,-0.5126142275468384
98109,1.2294435045428587
89122,8.105816618654144
75149,4.407364347450148
90255,1.22646004015595
75703,3.859642344239832
11434,5.353297638639508
23188,0.8627008923681103
65802,7.144338330323939
49009,4.079210275257284
94115,3.0372606013472376
29501,0.6001180842197278
33176,3.3200043157999257
75061,5.136132429661889
17602,3.3507801448562633
21207,5.107496419525557
33614,5.3212689549693115
75025,-0.19337168624465462
33020,3.8882567171396945
92234,2.382946642504419
98125,1.4298670249384888
78250,3.014126694848188
55337,3.122226426868945
97301,9.063426418096828
97501,4.040551516365351
70816,2.135458474885571
73072,0.6899497475967384
80123,1.6699669246742912
98661,3.2376940533145255
91786,1.9759954809145246
78504,3.183900317018619
43235,2.3308962379841804
47401,4.440653820373827
72701,2.3742997523012574
78681,2.7332808341785686
93312,0.9867269430646171
87112,4.633006167599952
29414,2.754600183724512
20744,0.9440918062028403
80918,2.9172355358903257
19147,2.686970176001764
19149,5.093901714271717
93003,-0.25114041528051445
75080,3.1615575450784634
96789,1.7317152962857072
90024,1.2919721954554735
15642,2.383605191365908
19464,0.8607497758002809
40214,2.6969238769789827
22554,1.6571413316183776
23434,2.806565422250391
85338,2.3267259810271064
38017,2.9741072431175155
55044,2.431509752683282
60643,0.991392605403291
77407,1.716478975287262
34741,6.267033094112945
77042,0.04415387115788538
12065,0.373577392770155
80012,2.7011844461670877
47374,2.9725661133018892
30016,4.9481877729397175
27215,4.836477789376148
32935,2.4728584462765353
97223,1.640061216558698
63031,2.8131989196893192
14120,4.24189015603684
85248,2.7629158894366395
78216,4.224030818369334
90028,1.0256432108312852
77063,-0.05542240641835172
76549,1.9402577418597635
11224,5.637671064589246
92057,0.7586711256363068
10010,0.011746265259605426
79928,2.8854498247910554
55106,2.0107472156716613
77081,-0.887339186952733
33322,5.807815013890837
76133,5.28449963396103
15237,2.4128675664127215
46360,11.453860329246597
89502,3.9964768224618608
11691,4.684926562587196
85122,5.251474548423453
67212,3.1913414032271685
07601,1.3838573219412074
95020,2.4896435572613065
92708,1.92331669768612
85224,2.0969201979417207
33178,0.7314827349847095
43615,5.426925425033618
57701,1.8349219971147657
10306,4.603781578262886
33062,1.9802294746994835
33125,4.594601979434238
72764,3.135145517396184
27360,1.7404110939418544
07470,1.4069987534479653
34655,1.4230766495967604
29910,3.326529558340477
73120,1.3323242208851762
38111,6.368835854515731
37918,4.201553096495004
19335,2.1703141682836593
27615,2.733984988653088
43207,5.0472180192115905
85375,3.056703478937357
08054,1.7564833098311874
40324,0.947316433613298
85207,3.1598370580228075
35405,4.973017853457692
60411,4.1475880344694644
33615,4.143754015286582
45324,4.02811812129544
93063,1.6186491513154846
98003,1.438564516975005
55303,2.952166165837573
92103,1.1758274383763005
93277,2.9401948391710357
32216,4.43690455949575
45014,3.7199438696929112
92223,2.448688219365487
28173,1.7300504142375133
65804,7.220525636601103
01844,2.360606575150838
75219,3.8017577696823652
78247,2.921107512477028
43232,4.298524126651551
96744,1.644482668561762
37660,5.686388288340309
13760,4.120326926502518
87105,2.6852211755244078
91402,1.4403170273888204
35215,4.194652525903583
54115,4.365791153150756
27612,2.5777776079628714
14075,2.200652175674664
80014,2.066466743810074
27604,4.164750088976514
73071,1.2380357235413533
30236,4.352797766847346
39401,5.187769542360775
75074,2.4646505624673507
85283,2.6377228923679565
07024,-0.40646703953140095
94117,3.9144208834633876
77546,3.560832617697331
20171,0.5969349083802611
17701,1.8343041618958638
93720,1.6249297573775983
28412,2.23716566603286
33612,4.803292651470096
92507,1.9272570822761987
96003,2.4148204305549754
80526,1.8309617155684572
12866,1.2432017696164261
87507,7.14819058040336
48307,1.8890087273013283
91367,1.1641859327839228
64118,5.009625403066849
14150,3.7966883549690618
28806,2.1819389381097434
32164,2.6974976501256753
74055,1.0379488108334707
76010,5.398807321969994
06492,0.9276702533184867
55113,1.4966858468636393
29526,1.824496537657468
08053,1.3183129460317824
29651,3.9743719833124347
28262,2.70387573314778
23608,0.6359577970058472
55104,0.8555907236765121
28110,3.605752700335235
27513,2.124169875145189
33617,3.8306417869169866
18103,3.219167139999107
98391,2.846247621831848
91977,1.1746415171765154
28403,3.198132669208735
95831,1.6045040952086367
37087,2.9582505640992878
92346,2.633967129193131
85016,4.116190805180462
80229,2.6293701744316946
32837,3.014413948700213
95207,5.040635666691098
28117,3.3974399103160415
92037,-0.4336223799299934
78233,3.6737618682728232
34744,5.066246882781756
93436,3.459338891295074
19103,0.49352360117849986
77072,7.350377810917414
10469,6.208832304303232
75063,1.1395359878731766
37221,2.482456195293951
53215,6.376770240347193
90049,-0.20906225316852367
43016,1.6748693769064125
42301,3.051894468303926
75024,0.4455560567704562
29073,3.7765029691755236
76542,1.6879362372262359
94102,0.8633773128572023
48183,2.1029487698794647
91406,0.9007519752218298
92260,2.3063384795434763
60804,5.183621593899364
44691,4.375113484146582
77008,1.8762627684665387
95616,-0.3761683525153534
94121,4.27356842238765
91766,1.7272139415562942
27107,1.6671444318292956
10312,3.5093996616071097
24502,2.695235230374422
90277,0.8432618207133553
78665,1.4729764957652298
75023,2.2721002945179967
91706,1.9829526825109736
92801,2.2340003706759815
32725,5.815338787399631
46226,14.540499013331116
33442,2.384269368279801
91744,0.5088926745865541
92404,3.5648813281391947
65201,4.357638326007357
80537,3.0155925135337016
90020,3.052089906430843
43224,6.398948524218255
95828,1.6760449676454778
33415,5.685786753360674
98270,2.6342959313537557
33180,-0.7238626101845216
19403,0.8779339377188282
48170,1.7720632506091916
87123,4.2473560418759
55112,1.7234263378624843
92780,2.3666908046627713
60435,0.9314567564751426
26505,0.5013795648904696
08540,1.0526947478208835
85711,5.192607148850675
15108,2.0595891370089348
48111,3.212432321998458
98226,5.88568626571118
01970,2.7486995318237266
21229,6.784796412206099
30064,2.4867885411076367
87110,3.944263022001075
93291,2.727237556514641
40509,2.7514387253498773
32940,2.269010791502504
54703,3.351364338418798
11758,1.9316959621484437
60632,3.1768371672968074
44212,1.9266236301163278
52404,3.954776511257828
94611,-1.1753443323717725
21044,2.193850505923633
84043,4.756072898110815
52001,1.4193221895616936
95060,3.3495947885099007
47201,1.6785196335642063
70810,-0.1580542636291733
85365,2.9015054367158735
26554,1.7363078719802167
10461,5.782235375322961
97202,-0.9183296821227176
75227,3.618102329570468
65803,6.302096978838516
44870,2.692449553109676
85382,2.218673977496528
77015,2.60094432220564
30518,3.5691108596479157
68516,3.4107472120356306
30809,1.3700564610625723
78155,5.1050306855585985
95628,2.2619564944434876
92407,4.240021116453993
32703,4.293534442195424
30309,2.2560916947898977
98501,5.0170413890488
91405,2.337005619791615
87108,3.51784757203316
37343,2.3661380077437117
29615,3.3345412967552814
77396,2.3086212785067066
49424,3.7132540173808923
54935,1.5483975365837992
29412,2.5161539834176807
11101,1.0367341864241535
85018,4.302280569607139
46350,10.905661170859975
95610,2.6152624229365786
90813,3.3925465464782034
11106,4.092170095113254
85719,2.583815917246449
08854,2.0025752326987423
98004,1.1850711697168015
37209,1.0085425169787285
85260,1.6952242510829254
30605,4.081839542013793
96822,1.0335560000650295
90803,0.9417561555146736
37920,7.581893036357321
16801,3.405817115988518
75006,4.711316828523009
08757,3.7774677506423684
48843,4.517239702722468
39402,1.3281254703372358
98105,-0.2705953796733078
92324,4.634147882539288
14450,0.34403428148260584
94550,0.8091937805841216
21221,2.9593829791569695
90503,0.006873683502308381
32514,3.4541286380104275
77511,4.391900865073063
77040,1.6529524728547271
53703,3.5983587997267357
02895,5.032337757108493
32708,4.1087831770117305
29687,3.186884984762804
10022,-0.21022819470136733
91601,4.132672607792427
85044,1.9437588942657233
98118,0.8574394837814818
94577,1.9027657765676114
21401,1.2388411035361888
32746,3.1638612451220176
49423,2.17109130376012
02703,2.701194720476961
73034,0.4131422155267981
61554,0.7444289698560036
97006,2.7319430809398986
43204,7.7444796482078155
60506,1.281235639578971
95206,5.740490571649297
14224,4.087360438342699
42240,3.6711348405947994
07712,3.666866433274704
63033,2.515783617330653
77406,0.741064767255349
40216,6.401319916791034
98204,3.5826782573981486
29576,1.9819713029823842
08081,3.7180068146261815
92078,0.8818369462829263
54220,0.033640441047388725
94118,2.2597349812261016
40517,3.3403784460299324
44111,2.4751723438187394
94546,1.1305653406730471
85029,2.440953218647751
95678,0.7153667504272794
07104,10.529622129618922
99205,4.162641428905584
92026,1.1849292721726943
20902,1.664316108306318
98023,0.14618836896946708
92692,1.261899814386283
78201,7.348919363627534
18104,3.7698110630959505
80233,2.562032293997584
98387,3.1184800702181814
80211,2.1345994264798493
37076,3.5884920847701993
75062,4.565276319635753
38115,4.615887984252155
23602,1.5194525137244246
79907,3.6109481616323453
36116,1.481948521383499
91762,3.550999931763295
83686,7.069088851008378
98258,2.582661428404508
06460,1.064400666328259
62040,2.402239106157137
11432,4.596474353577616
94403,2.458346086287073
95621,2.0199778636497316
37620,2.606130618025184
97007,1.7712307196575388
78028,3.295664581355398
24018,2.7322643802291253
60126,0.7195333128129363
11222,0.8668199064666134
60201,-2.173777658468815
45231,5.194046190812654
91761,2.299383045556446
77089,3.136569533481853
92129,1.3700738259541683
60014,0.7572412972430318
27609,2.808889652330623
76112,4.940501582246017
85041,4.414831914488636
33068,5.517190473787518
14609,-1.2841098003809817
33179,4.092658248305689
53202,0.9019382303451033
02124,4.4165012939487704
85206,3.457564372865513
21043,1.2571816745812514
92114,0.7960104634954073
91702,0.838995214983542
18702,3.5857281209021155
52302,2.069966470862794
32835,5.15476737308483
07052,0.5920460271249188
43551,3.3625517328087744
78213,3.961495495834897
08724,1.975691429684604
23220,3.114960697820642
32259,1.4346410082328773
93906,4.429452217114155
08816,2.5486515533396323
33126,4.130011348715731
33919,1.2458267214848695
91770,2.167506196539749
30034,7.3796000108198525
50613,1.0734747245166745
98837,4.756918887488529
76017,3.7528430044507406
90047,2.7248945350990565
90003,1.886101167762794
28562,3.931285563662157
20148,0.1833670772292874
29803,2.2572483972450934
23234,1.8935243869362821
30076,2.052358505016949
80011,3.049783667289941
90630,1.729897121621576
28306,0.662725873927398
34112,2.2795746452703494
30097,0.8559409779351725
75214,2.8276637323676415
75126,3.5757974929183822
44118,1.121375913666581
90018,3.4999555643476166
60440,1.6224112036405782
46220,5.423346687214391
91343,0.45503632747859823
