Date,CR
1996-04,1.509433962264151
1996-05,1.5065913370998116
1996-06,1.6917293233082706
1996-07,1.6853932584269662
1996-08,1.8691588785046727
1996-09,1.86219739292365
1996-10,1.858736059479554
1996-11,2.0408163265306123
1996-12,2.033271719038817
1997-01,2.0257826887661143
1997-02,2.0183486238532113
1997-03,2.1937842778793417
1997-04,2.5547445255474455
1997-05,2.727272727272727
1997-06,3.0797101449275366
1997-07,3.429602888086643
1997-08,3.776978417266187
1997-09,3.9355992844364938
1997-10,4.092526690391459
1997-11,4.2477876106194685
1997-12,4.21792618629174
1998-01,4.18848167539267
1998-02,4.332755632582322
1998-03,4.3029259896729775
1998-04,4.444444444444445
1998-05,4.4142614601018675
1998-06,4.3844856661045535
1998-07,4.355108877721943
1998-08,3.9867109634551494
1998-09,3.6303630363036308
1998-10,3.109656301145663
1998-11,2.7642276422764227
1998-12,2.10016155088853
1999-01,1.6051364365971106
1999-02,1.1182108626198082
1999-03,0.7961783439490446
1999-04,0.4761904761904762
1999-05,0.15822784810126583
1999-06,0.15822784810126583
1999-07,0.0
1999-08,-0.1579778830963665
1999-09,-0.1579778830963665
1999-10,-0.1579778830963665
1999-11,-0.1579778830963665
1999-12,-0.315955766192733
2000-01,-0.315955766192733
2000-02,0.0
2000-03,0.15822784810126583
2000-04,0.4746835443037975
2000-05,0.7911392405063291
2000-06,1.4263074484944533
2000-07,1.9017432646592711
2000-08,2.2151898734177213
2000-09,2.527646129541864
2000-10,2.677165354330709
2000-11,2.9827315541601256
2000-12,3.125
2001-01,3.265940902021773
2001-02,3.4055727554179565
2001-03,3.697996918335902
2001-04,3.9877300613496933
2001-05,4.115853658536586
2001-06,4.242424242424243
2001-07,4.216867469879518
2001-08,4.191616766467066
2001-09,4.011887072808321
2001-10,3.8348082595870205
2001-11,3.6603221083455346
2001-12,3.1976744186046515
2002-01,2.8901734104046244
2002-02,2.7298850574712645
2002-03,2.571428571428571
2002-04,2.556818181818182
2002-05,1.977401129943503
2002-06,1.5492957746478873
2002-07,1.1235955056179776
2002-08,0.8391608391608392
2002-09,0.5571030640668524
2002-10,0.0
2002-11,-0.2770083102493075
2002-12,-0.5547850208044383
2003-01,-0.9722222222222222
2003-02,-1.9417475728155338
2003-03,-3.0470914127423825
2003-04,-4.016620498614958
2003-05,-4.444444444444445
2003-06,-4.323570432357044
2003-07,-3.6465638148667603
2003-08,-2.828854314002829
2003-09,-2.0
2003-10,-1.1544011544011543
2003-11,-0.436046511627907
2003-12,0.2915451895043732
2004-01,0.8733624454148471
2004-02,1.7467248908296942
2004-03,2.9154518950437316
2004-04,4.233576642335766
2004-05,5.401459854014599
2004-06,5.959302325581396
2004-07,6.0606060606060606
2004-08,5.7224606580829755
2004-09,5.240793201133145
2004-10,4.901960784313726
2004-11,4.847645429362881
2004-12,4.801097393689986
2005-01,4.625850340136054
2005-02,4.465493910690121
2005-03,3.768506056527591
2005-04,2.67022696929239
2005-05,1.1889035667107
2005-06,0.0
2005-07,-0.9102730819245773
2005-08,-1.4248704663212435
2005-09,-1.4267185473411155
2005-10,-1.4304291287386215
2005-11,-1.1749347258485638
2005-12,-1.1780104712041886
2006-01,-0.9186351706036745
2006-02,-0.657030223390276
2006-03,-0.39473684210526316
2006-04,-0.13192612137203166
2006-05,0.0
2006-06,0.26490066225165565
2006-07,0.26490066225165565
2006-08,-0.13227513227513227
2006-09,-0.5284015852047557
2006-10,-1.0568031704095113
2006-11,-1.5852047556142668
2006-12,-2.2457067371202113
2007-01,-2.509907529722589
2007-02,-2.119205298013245
2007-03,-1.593625498007968
2007-04,-0.9345794392523363
2007-05,-0.5369127516778524
2007-06,0.0
2007-07,0.0
2007-08,0.0
2007-09,0.1349527665317139
2007-10,0.5390835579514826
2007-11,1.484480431848853
2007-12,2.2972972972972974
2008-01,3.2520325203252036
2008-02,3.6535859269282813
2008-03,3.638814016172507
2008-04,3.2171581769436997
2008-05,2.5265957446808507
2008-06,1.9815059445178336
2008-07,1.4435695538057742
2008-08,1.0443864229765014
2008-09,0.7802340702210664
2008-10,0.7792207792207793
2008-11,0.648508430609598
2008-12,0.5181347150259068
2009-01,0.258732212160414
2009-02,0.3875968992248062
2009-03,0.5161290322580645
2009-04,0.25773195876288657
2009-05,0.0
2009-06,0.0
2009-07,0.12903225806451613
2009-08,-0.1287001287001287
2009-09,0.12836970474967907
2009-10,0.5141388174807198
2009-11,1.1597938144329898
2009-12,1.675257731958763
2010-01,1.4175257731958764
2010-02,-0.3865979381443299
2010-03,-1.7948717948717947
2010-04,-1.6624040920716114
2010-05,-1.2738853503184715
2010-06,-1.6476552598225602
2010-07,-1.1435832274459974
2010-08,0.7761966364812419
2010-09,1.6971279373368149
2010-10,1.0403120936280885
2010-11,0.5161290322580645
2010-12,1.804123711340206
2011-01,3.2133676092544987
2011-02,4.7496790757381255
2011-03,6.161745827984596
2011-04,7.335907335907336
2011-05,7.188703465982028
2011-06,5.69620253164557
