Date,CR
1996-04,3.7406483790523692
1996-05,3.7151702786377707
1996-06,4.002463054187192
1996-07,4.34516523867809
1996-08,4.562043795620438
1996-09,4.594921402660217
1996-10,4.507211538461538
1996-11,4.119402985074627
1996-12,3.374777975133215
1997-01,2.404692082111437
1997-02,1.3379872018615475
1997-03,0.3468208092485549
1997-04,-0.6325474410580794
1997-05,-1.43348623853211
1997-06,-2.004581901489118
1997-07,-2.4627720504009165
1997-08,-2.812858783008037
1997-09,-3.225806451612903
1997-10,-3.6458333333333335
1997-11,-4.130308318789995
1997-12,-4.734073641145529
1998-01,-5.343511450381679
1998-02,-5.788541051388068
1998-03,-6.011904761904762
1998-04,-6.066066066066067
1998-05,-5.764563106796117
1998-06,-5.153374233128835
1998-07,-4.218362282878412
1998-08,-3.3228840125391854
1998-09,-2.4699176694110196
1998-10,-1.6624040920716114
1998-11,-1.0946555054732776
1998-12,-0.7761966364812419
1999-01,-0.6476683937823834
1999-02,-0.5188067444876783
1999-03,-0.2597402597402597
1999-04,0.06501950585175553
1999-05,0.5859375
1999-06,1.4341590612777053
1999-07,2.2816166883963493
1999-08,3.194263363754889
1999-09,3.9713541666666665
1999-10,4.548408057179987
1999-11,4.919093851132686
1999-12,4.948586118251928
2000-01,4.84384958572339
2000-02,4.674668351231838
2000-03,4.633688165309956
2000-04,4.723430702299565
2000-05,5.058605798889575
2000-06,5.633802816901409
2000-07,6.504559270516717
2000-08,7.3023536511768254
2000-09,7.899461400359066
2000-10,8.427299703264095
2000-11,8.455666470933647
2000-12,8.115942028985506
2001-01,7.363013698630137
2001-02,6.692913385826772
2001-03,6.045479755962285
2001-04,5.41871921182266
2001-05,5.089334055224689
2001-06,5.201072386058981
2001-07,5.582137161084529
2001-08,5.904059040590406
2001-09,6.066945606694561
2001-10,6.074766355140187
2001-11,5.770221535291087
2001-12,4.943934760448522
2002-01,3.826787512588117
2002-02,2.7874564459930316
2002-03,1.9723865877712032
2002-04,1.4194811551639746
2002-05,0.974184120798831
2002-06,0.4371053909664886
2002-07,0.2909796314258002
2002-08,0.48426150121065376
2002-09,0.6286266924564796
2002-10,0.3861003861003861
2002-11,0.1447178002894356
2002-12,0.19342359767891684
2003-01,0.09671179883945842
2003-02,-0.3373493975903614
2003-03,-0.7688611244593946
2003-04,-1.153846153846154
2003-05,-1.9267822736030826
2003-06,-3.3301158301158305
2003-07,-5.217391304347826
2003-08,-7.0599613152804634
2003-09,-8.426150121065374
2003-10,-8.803501945525293
2003-11,-8.00589390962672
2003-12,-6.0908637044433345
2004-01,-3.567787971457696
2004-02,-0.8844953173777315
2004-03,1.8508725542041249
2004-04,4.373333333333333
2004-05,6.620395088093966
2004-06,8.8782562466773
2004-07,11.152219873150106
2004-08,13.438320209973753
2004-09,15.680166147455868
2004-10,17.680122636688807
2004-11,19.128693039559337
2004-12,19.677734375
2005-01,19.828815977175463
2005-02,19.80564553447478
2005-03,19.61400359066427
2005-04,19.366044290056447
2005-05,19.37788986969315
2005-06,19.543043655650756
2005-07,19.20634920634921
2005-08,18.076477404403242
2005-09,16.622889305816134
2005-10,15.678428519461624
2005-11,15.422535211267604
2005-12,15.665529010238908
2006-01,16.245006657789617
2006-02,16.8792934249264
2006-03,16.505791505791507
2006-04,14.245283018867925
2006-05,10.433190970103722
2006-06,6.255532605488345
2006-07,2.691867124856816
2006-08,0.027987685418415897
2006-09,-1.5465341066003866
2006-10,-1.6790531241398294
2006-11,-0.7734806629834254
2006-12,0.1666203832268814
2007-01,0.5298382598996095
2007-02,0.6715165081141579
2007-03,0.5890603085553997
2007-04,-0.22396416573348266
2007-05,-1.3363028953229399
2007-06,-2.0515663986692543
2007-07,-2.4133148404993063
2007-08,-3.3351862145636466
2007-09,-4.991634132738428
2007-10,-7.014590347923681
2007-11,-9.593679458239277
2007-12,-13.246532691763374
2008-01,-16.770892552586698
2008-02,-18.66014951121334
2008-03,-19.283827414147346
2008-04,-19.704284852142425
2008-05,-19.631710362047443
2008-06,-18.238172920065253
2008-07,-16.564207650273225
2008-08,-16.048073524213503
2008-09,-16.327272727272728
2008-10,-15.89627959413754
2008-11,-15.223300970873787
2008-12,-15.363128491620111
2009-01,-15.841178878428162
2009-02,-15.326315789473686
2009-03,-13.559322033898304
2009-04,-11.483467381590707
2009-05,-8.703618873110399
2009-06,-4.479019330504479
2009-07,0.5350194552529183
2009-08,3.82894082545997
2009-09,4.424333836098542
2009-10,2.978293791014639
2009-11,0.6522829904666332
2009-12,-0.6416584402764067
2010-01,-1.3062409288824384
2010-02,-2.5383141762452106
2010-03,-2.0702936928261915
2010-04,0.19607843137254902
2010-05,1.1465603190428715
2010-06,-1.4903129657228018
2010-07,-5.588235294117648
2010-08,-7.027027027027027
2010-09,-6.145526057030482
2010-10,-6.555772994129158
2010-11,-7.885657959586003
2010-12,-7.564296520423601
2011-01,-4.984423676012461
2011-02,-3.5940803382663846
2011-03,-6.495547407019382
2011-04,-8.586387434554974
2011-05,-7.54414125200642
2011-06,-6.983087834151664
2011-07,-7.4863387978142075
2011-08,-6.3048245614035086
2011-09,-3.5294117647058822
2011-10,-0.8018327605956471
2011-11,1.9097222222222223
2011-12,5.454545454545454
2012-01,8.328411104548138
2012-02,9.713282621416033
2012-03,12.48548199767712
2012-04,16.28175519630485
2012-05,17.43327654741624
2012-06,16.407119021134594
2012-07,15.59432933478735
2012-08,15.840000000000002
2012-09,15.849251419721218
2012-10,14.597815292949354
2012-11,12.86266924564797
2012-12,11.99235547061634
2013-01,10.377358490566039
2013-02,6.8139963167587485
2013-03,2.8520499108734403
2013-04,0.17331022530329288
2013-05,-0.4712939160239932
2013-06,0.17064846416382254
2013-07,1.282051282051282
2013-08,2.2413793103448274
2013-09,2.68630849220104
2013-10,4.541522491349481
2013-11,7.275075333620319
2013-12,8.006814310051109
2014-01,8.016877637130802
2014-02,9.612141652613827
2014-03,11.012658227848101
